Linux 5.15.0-91-generic (gl5) 	02/01/2024 	_x86_64_	(32 CPU)

05:11:03 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
11:15:43 AM 278709704 389559752   2074140      0.53   1571992 108480056   4364880      1.08  48709912  62065240         0    751376   4022656      9728      6324    279208
11:15:48 AM 278704964 389554288   2080012      0.53   1571992 108479332   4365664      1.08  48709920  62064652      1472    751512   4022248      9744      6356    279208
11:15:53 AM 278705000 389553516   2080776      0.53   1571992 108478532   4365664      1.08  48709916  62063760       360    751400   4022248      9744      6320    279208
11:15:58 AM 278706016 389556416   2077972      0.53   1571992 108480412   4365664      1.08  48709920  62065632      1388    751400   4022156      9744      6324    279224
11:16:03 AM 278705064 389558812   2075576      0.53   1571992 108483728   4365664      1.08  48709924  62069020       392    751512   4022188      9744      6356    279176
11:16:08 AM 278704764 389562192   2072304      0.52   1571992 108487368   4365664      1.08  48709924  62072680       332    751508   4022120      9744      6356    279256
11:16:13 AM 278709116 389569420   2065056      0.52   1571992 108490248   4365664      1.08  48709924  62075540       428    751532   4022136      9760      6388    279208
11:16:18 AM 278705716 389570152   2064352      0.52   1571992 108494168   4365664      1.08  48709928  62079492      1312    751516   4022320      9744      6360    279288
11:16:23 AM 278705036 389573024   2061520      0.52   1571992 108497692   4365664      1.08  48709928  62082968       384    751512   4022308      9728      6360    279208
11:16:28 AM 278699560 389570940   2063652      0.52   1571992 108500976   4365664      1.08  48709932  62086268      1336    751508   4022368      9728      6360    279256
11:16:33 AM 278699356 389574112   2060556      0.52   1571992 108504260   4365664      1.08  48709932  62089544       336    751508   4022384      9728      6360    279208
11:16:38 AM 278178424 389059504   2571400      0.65   1571992 108510436 101402720     25.15  48710828  62703888      5912   1360956   4026296     10240     27184    279592
11:16:43 AM 278171264 389054228   2576804      0.65   1571992 108512472 101711600     25.22  48710852  62709068      1784   1363820   4026016     10208     27296    279608
11:16:48 AM 278268880 389156468   2474432      0.63   1571992 108517108  90533264     22.45  48710960  62627576      4480   1278064   4026136     10224     25580    279592
11:16:53 AM 278186024 389073448   2557108      0.65   1571992 108516852 101608640     25.20  48711676  62722144      5584   1373432   4026572     10192     27216    279512
11:16:58 AM 278173804 389063780   2566736      0.65   1571992 108519348 101092388     25.07  48711684  62727256      8892   1376000   4026668     10208     27212    279528
11:17:03 AM 278194664 389086748   2544444      0.64   1571992 108521500  83813980     20.78  48712180  62682184      5656   1329384   4025948     10192     25512    279496
11:17:08 AM 278136976 389031232   2599668      0.66   1571992 108523628 101299064     25.12  48712524  62729172      7416   1374484   4026284     10256     27292    279640
11:17:13 AM 278165608 389062376   2568980      0.65   1571992 108526148  98469520     24.42  48712688  62707688      7812   1350660   4025820     10224     26712    279608
11:17:18 AM 278169996 389068572   2562136      0.65   1571992 108528104 101195124     25.10  48713288  62732488      6396   1373384   4026320     10352     27128    279592
11:17:23 AM 278142888 389044720   2585884      0.65   1571992 108531352  98470732     24.42  48713448  62728284      6688   1367320   4026432     10240     26620    279576
11:17:28 AM 278196560 389100712   2529860      0.64   1571992 108533652  94642932     23.47  48713868  62672084      5424   1308684   4026484     10208     25780    279464
11:17:33 AM 278159368 389065456   2564672      0.65   1571992 108535564  97384156     24.15  48714144  62706632      6036   1341704   4026952     10256     26692    279592
11:17:38 AM 278126760 389034656   2595968      0.66   1571992 108537372  98157520     24.34  48714352  62734456      7068   1368028   4026456     10272     26796    279608
11:17:43 AM 278093660 389004520   2625984      0.67   1571992 108540296 101402052     25.15  48714976  62742220      7212   1373384   4026616     10256     27244    279480
11:17:48 AM 278116556 389030196   2600800      0.66   1571992 108543080  97590620     24.20  48715132  62711660      6840   1339540   4026120     10240     26680    279544
11:17:53 AM 278175948 389091764   2539528      0.64   1571992 108545316  97259968     24.12  48715540  62701540      7356   1328800   4025764     10224     26192    279560
11:17:58 AM 278132012 389049908   2581564      0.65   1571992 108547320 100886560     25.02  48715912  62749596      6420   1374532   4025660     10240     27188    279592
11:18:03 AM 278143036 389063636   2567496      0.65   1571992 108550036  94447668     23.42  48716128  62691056      7360   1313672   4025988     10256     26292    279592
11:18:08 AM 278138184 389061968   2569528      0.65   1571992 108553204  91832472     22.77  48716516  62682724      5668   1302412   4025640     10256     25592    279496
11:18:13 AM 278077444 389003264   2628348      0.67   1571992 108555232  96973444     24.05  48716856  62723432      7692   1341616   4025532     10256     26656    279544
11:18:18 AM 278044736 388973064   2658396      0.67   1571992 108557716  98368976     24.39  48717312  62753764      6084   1369840   4025708     10256     26832    279576
11:18:23 AM 278070788 389000568   2630440      0.67   1571992 108559136  97486268     24.18  48717584  62725412      7268   1340928   4026192     10320     26656    279592
11:18:28 AM 278050092 388982012   2649280      0.67   1571996 108561252  98455600     24.42  48717900  62728904      5884   1342004   4025928     10256     26016    279576
11:18:33 AM 278034728 388969600   2661608      0.67   1571996 108564352  98266132     24.37  48718208  62760104      7408   1370036   4025864     10272     26536    279688
11:18:38 AM 278102564 389038736   2592380      0.66   1571996 108565628  98678344     24.47  48718580  62742668      5720   1352564   4025980     10240     26148    279624
11:18:43 AM 278043508 388982624   2648612      0.67   1571996 108568572 101195024     25.10  48718888  62767356      7864   1374184   4025860     10304     27100    279672
11:18:48 AM 278054820 388996476   2634588      0.67   1571996 108571116  98259812     24.37  48719260  62742236      6512   1347276   4026028     10256     26668    279560
11:18:53 AM 278101440 389046168   2584392      0.65   1571996 108574200  94864632     23.53  48719608  62715088      8220   1316992   4026520     10304     26404    279624
11:18:58 AM 278062496 389009476   2621316      0.66   1571996 108576464  95540220     23.69  48719980  62763320      6068   1363320   4026276     10288     26720    279608
11:19:03 AM 278057820 389006992   2623992      0.66   1571996 108578588 101079584     25.07  48720320  62772096      7084   1370484   4026152     10416     26740    279656
11:19:08 AM 278079668 389030388   2599700      0.66   1571996 108580116  98457804     24.42  48720612  62753604      7200   1350588   4027068     10336     26784    279608
11:19:13 AM 278083972 389038248   2592132      0.66   1571996 108583680 101090984     25.07  48720980  62782512      7316   1376304   4026768     10304     27168    279592
11:19:18 AM 278064872 389020800   2610028      0.66   1571996 108585320  98370372     24.39  48721340  62775152      6464   1367652   4026332     10336     26900    279736
11:19:23 AM 278061160 389019784   2611236      0.66   1571996 108588000  98678192     24.47  48721616  62781620      7308   1372436   4026156     10336     26688    279624
11:19:28 AM 278072552 389032520   2597808      0.66   1571996 108589256  98675752     24.47  48721964  62778888      7332   1368084   4026936     10400     26600    279688
11:19:33 AM 278066644 389030824   2599828      0.66   1571996 108593436 101284228     25.12  48722236  62786428      7584   1371636   4026644     10304     26600    279656
11:19:38 AM 278094516 389060272   2570728      0.65   1571996 108594948  98147000     24.34  48722656  62766472      7624   1350196   4026360     10352     26752    279720
11:19:43 AM 278102332 389070640   2560800      0.65   1571996 108597500  98559796     24.44  48722920  62764588      6564   1347052   4025920     10288     26048    279736
11:19:48 AM 278093756 389065156   2565944      0.65   1571996 108600580  94559184     23.45  48723340  62737736      6848   1316976   4026272     10336     26100    279752
11:19:53 AM 278016536 388989428   2642372      0.67   1571996 108602104 101491304     25.17  48723800  62792716      6096   1371120   4025540     10352     27212    279624
11:19:58 AM 278036952 389012244   2619472      0.66   1571996 108604632  98158676     24.34  48724052  62775840      7940   1351776   4025496     10368     26916    279640
11:20:03 AM 278083172 389059740   2572104      0.65   1571996 108605916  92407264     22.92  48724292  62748520      7068   1323256   4025360     10336     26392    279624
11:20:08 AM 278016292 388996220   2635436      0.67   1571996 108609192 101302804     25.12  48724700  62807808      7932   1379788   4025632     10448     27496    279776
11:20:13 AM 278058312 389041244   2590240      0.66   1571996 108612080 100883968     25.02  48725060  62803412      7348   1372852   4025920     10384     27188    279736
11:20:18 AM 278026464 389011616   2619776      0.66   1571996 108614240 101022064     25.05  48725520  62804976      7368   1372772   4026072     10416     27180    279704
11:20:23 AM 278047260 389034328   2597304      0.66   1571996 108616108  97378172     24.15  48725728  62770344      6720   1336484   4025880     10448     26612    279656
11:20:28 AM 278046776 389036604   2593028      0.66   1571996 108618764  94656164     23.47  48725848  62750124      6852   1313272   4027984     10416     26364    279688
11:20:33 AM 278000484 388992940   2637432      0.67   1571996 108621416  98472784     24.42  48726068  62810808      7036   1371984   4027220     10416     26724    279768
11:20:38 AM 278089068 389082964   2548960      0.65   1571996 108622760  89199256     22.12  48726496  62739780      6432   1300240   4025764     10368     25324    279768
