Linux 5.15.0-87-generic (gl6) 	01/31/2024 	_x86_64_	(32 CPU)

01:36:43 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
07:40:49 AM  50920508 389023112   1773192      0.45   4017224 324202200  40113856      9.95 148227816 180560444       188    596840  13946016      8656     15912    301964
07:40:54 AM  50911548 389014356   1781928      0.45   4017224 324202408  40113856      9.95 148228024 180562200       196    598564  13946032      8656     15916    301948
07:40:59 AM  50905660 389008696   1787604      0.45   4017224 324202604  40113856      9.95 148228220 180563704       204    600200  13946048      8656     15916    301980
07:41:04 AM  50905068 389008384   1788132      0.45   4017224 324202820  37810512      9.38 148228440 180553092       208    589552  13945896      8640     15204    301948
07:41:09 AM  50902208 389005824   1790648      0.45   4017224 324203060  37810512      9.38 148228672 180558712       224    595064  13946000      8640     15200    301980
07:41:14 AM  50904016 389007968   1788544      0.45   4017224 324203292  37810512      9.38 148228916 180560712        52    597032  13946064      8640     15200    301980
07:41:19 AM  51070268 389174468   1624420      0.41   4017224 324203516   7871260      1.95 148229072 180352156       292    388472  13943712      8480      6072    301860
07:41:24 AM  51066092 389169976   1629132      0.41   4017224 324203240   3260352      0.81 148229056 180316292       360    352840  13943452      8400      4520    301820
07:41:29 AM  51066968 389170212   1628944      0.41   4017224 324202552   3260352      0.81 148229072 180315636       376    352844  13943452      8384      4524    301804
07:41:34 AM  51068676 389171284   1627868      0.41   4017224 324201920   3260352      0.81 148229072 180315004       396    352844  13943452      8368      4524    301788
07:41:39 AM  51068300 389171896   1627248      0.41   4017224 324202916   3260352      0.81 148229176 180315904       412    352848  13943452      8368      4516    301804
07:41:44 AM  51066852 389173736   1625436      0.41   4017224 324206192   3260352      0.81 148229176 180319176       360    352844  13943436      8368      4524    301804
07:41:49 AM  51063948 389174488   1624640      0.41   4017224 324209860   3260352      0.81 148229176 180322832       380    352848  13943468      8368      4520    301788
07:41:54 AM  51062032 389176004   1623164      0.41   4017224 324213252   3260352      0.81 148229176 180326240        84    352844  13943468      8352      4524    301772
07:41:59 AM  51057768 389174868   1624296      0.41   4017224 324216320   3260352      0.81 148229176 180329296       224    352844  13943532      8352      4520    301788
07:42:04 AM  51055316 389176024   1623036      0.41   4017224 324219860   3260352      0.81 148229176 180332840       228    352844  13943704      8352      4524    301788
07:42:09 AM  51051932 389176240   1622952      0.41   4017224 324223408   3260352      0.81 148229176 180336388       232    352844  13943624      8352      4524    301772
07:42:14 AM  51050216 389178640   1620612      0.41   4017224 324227416   3260352      0.81 148229176 180340404       236    352852  13943672      8352      4524    301756
07:42:19 AM  50495128 388629812   2166488      0.55   4017224 324233672 100503264     24.92 148230092 180953364      4960    960704  13946628      8864     25464    302108
07:42:24 AM  50477932 388614632   2181712      0.55   4017224 324235644 100095828     24.82 148230096 180961768      1856    966968  13946628      8896     25604    302148
07:42:29 AM  50516512 388657844   2138540      0.54   4017224 324240260  90211384     22.37 148230216 180897512      4120    898352  13946604      8832     23988    302012
07:42:34 AM  50505612 388566080   2231396      0.57   4016508 324160244 100198788     24.85 148203620 180921624      5516    976560  13945380      8896     25604    302036
07:42:39 AM  50518868 388581376   2216104      0.56   4016508 324162280 100089256     24.82 148203632 180923476      7476    976360  13945380      8864     25448    301980
07:42:44 AM  50600284 388665572   2131436      0.54   4016508 324165088  90369188     22.41 148204148 180855692      4996    906288  13945824      8848     23668    301964
07:42:49 AM  50537604 388604780   2191752      0.56   4016508 324166972 100091424     24.82 148204456 180926380      6480    975316  13946304      8832     25360    301964
07:42:54 AM  50573664 388642804   2153748      0.55   4016508 324168928  97556544     24.19 148204704 180900524      6668    947876  13946292      8864     24908    301964
07:42:59 AM  50522520 388594648   2202324      0.56   4016508 324171948 100296804     24.87 148205176 180930244      6464    975132  13945840      8864     25372    301980
07:43:04 AM  50564900 388638868   2158256      0.55   4016508 324173776  93553112     23.20 148205344 180892032      6468    935188  13945700      8832     24712    301980
07:43:09 AM  50557572 388634212   2162160      0.55   4016508 324176476  93859252     23.28 148205788 180878420      5628    919356  13946424      8832     24492    301932
07:43:14 AM  50520384 388598612   2196856      0.56   4016508 324178064  97675184     24.22 148206068 180911672      6200    951272  13947328      8912     25032    302092
07:43:19 AM  50521904 388602620   2193356      0.56   4016508 324180524  98565068     24.44 148206356 180902128      6668    939496  13946848      8944     25420    302204
07:43:24 AM  50530124 388614000   2182712      0.55   4016508 324183692  93347348     23.15 148206780 180881704      6376    916476  13946104      8896     24548    302124
07:43:29 AM  50524340 388610728   2185624      0.55   4016508 324186204  92759364     23.00 148207032 180867676      5972    900056  13946464      8880     24196    302060
07:43:34 AM  50565912 388653448   2142416      0.54   4016508 324187384  81159840     20.13 148207336 180819380      5136    851048  13946920      8896     23180    302052
07:43:39 AM  50446268 388535824   2260336      0.57   4016508 324189388  96948372     24.04 148207756 180936264      6632    966228  13946640      8912     25232    301996
07:43:44 AM  50435656 388527472   2268540      0.57   4016508 324191640 100293812     24.87 148208024 180947632      6780    975788  13946796      8896     25456    301996
07:43:49 AM  50470820 388565056   2230796      0.56   4016508 324194052  97257376     24.12 148208336 180921032      6560    946816  13946964      8896     24976    302028
07:43:54 AM  50476652 388573192   2222572      0.56   4016508 324196312  92787552     23.01 148208692 180905056      5572    928992  13947096      8880     24548    302028
07:43:59 AM  50516228 388615760   2180024      0.55   4016508 324199316  90245632     22.38 148208912 180859764      5804    880944  13947064      8864     23788    302012
07:44:04 AM  50460948 388561540   2234040      0.57   4016508 324200388  97043092     24.07 148209316 180927108      6708    947552  13947256      8896     24844    302028
07:44:09 AM  50426540 388528912   2267040      0.57   4016508 324202152  97454368     24.17 148209676 180946508      6016    965576  13946900      8896     25084    302012
07:44:14 AM  50446216 388551492   2245072      0.57   4016508 324205068  97365660     24.15 148209896 180936652      6692    953108  13946276      8880     24832    302076
07:44:19 AM  50457616 388564072   2231880      0.57   4016508 324206284  96851532     24.02 148210204 180940160      6388    955936  13946852      8928     25044    302052
07:44:24 AM  50493620 388603708   2192212      0.56   4016508 324209828  92979616     23.06 148210568 180891828      6084    904256  13946972      8896     24272    301996
07:44:29 AM  50453360 388565104   2231316      0.57   4016508 324211436  93589884     23.21 148210824 180926468      6524    937420  13946520      8880     24692    301964
07:44:34 AM  50419732 388533280   2263668      0.57   4016508 324213268 100075132     24.82 148211240 180961720      6268    971296  13945964      8896     25244    302012
07:44:39 AM  50427968 388544280   2253084      0.57   4016508 324215996  99990000     24.80 148211516 180972668      7444    979788  13945584      8928     25620    302020
07:44:44 AM  50492328 388610556   2186328      0.55   4016508 324217924  94231232     23.37 148211820 180942684      6924    948000  13946052      8896     24868    302012
07:44:49 AM  50516396 388637232   2159056      0.55   4016508 324220472  90609264     22.47 148212220 180887648      5380    891048  13946708      8880     23916    301948
07:44:54 AM  50485460 388608968   2186732      0.55   4016508 324223092  93651596     23.22 148212444 180912724      6636    913640  13947348      8880     24348    302012
07:44:59 AM  50411500 388537348   2259100      0.57   4016508 324225480 100090276     24.82 148212856 180979148      7424    978156  13946552      8896     25356    302028
07:45:04 AM  50427752 388555488   2240692      0.57   4016508 324227324  93760328     23.25 148213168 180938996      6364    936448  13946864      8896     24772    302012
07:45:09 AM  50426984 388556884   2239076      0.57   4016508 324229508  96568020     23.95 148213476 180936792      6404    932328  13947064      8896     24644    301948
07:45:14 AM  50386528 388518076   2278384      0.58   4016508 324231076  99978436     24.79 148213848 180977772      6384    972148  13946644      8960     25448    302036
07:45:19 AM  50419644 388553580   2242592      0.57   4016508 324233508  97145584     24.09 148214128 180973084      6812    965292  13946888      8928     25008    302044
07:45:24 AM  50453856 388590612   2205208      0.56   4016508 324236344  93746528     23.25 148214420 180936312      6404    925976  13947224      8896     24696    302076
